id,original_query,rewritten_query,original_costs,rewrite_costs,costs_reduction_rate,time_cost,llm_costs
25,"select nation, o_year, sum(amount) as sum_profit from ( select n_name as nation, extract(year from o_orderdate) as o_year, l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity as amount from part, supplier, lineitem, partsupp, orders, nation where s_suppkey = l_suppkey and ps_suppkey = l_suppkey and ps_partkey = l_partkey and p_partkey = l_partkey and o_orderkey = l_orderkey and s_nationkey = n_nationkey and p_name like '%red%' ) as profit group by nation, o_year order by nation, o_year desc;","WITH filtered_parts AS ( SELECT p_partkey FROM part WHERE p_name LIKE '%red%' ) SELECT n_name AS nation, EXTRACT(year FROM o_orderdate) AS o_year, SUM(l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity) AS sum_profit FROM filtered_parts JOIN lineitem ON filtered_parts.p_partkey = l_partkey JOIN partsupp ON ps_suppkey = l_suppkey AND ps_partkey = l_partkey JOIN orders ON o_orderkey = l_orderkey JOIN supplier ON s_suppkey = l_suppkey JOIN nation ON s_nationkey = n_nationkey GROUP BY n_name, EXTRACT(year FROM o_orderdate) ORDER BY n_name, o_year DESC;",,,,94.87191820144653,0.513509
26,"select nation, o_year, sum(amount) as sum_profit from ( select n_name as nation, extract(year from o_orderdate) as o_year, l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity as amount from part, supplier, lineitem, partsupp, orders, nation where s_suppkey = l_suppkey and ps_suppkey = l_suppkey and ps_partkey = l_partkey and p_partkey = l_partkey and o_orderkey = l_orderkey and s_nationkey = n_nationkey and p_name like '%chocolate%' ) as profit group by nation, o_year order by nation, o_year desc;","SELECT n_name AS nation, EXTRACT(YEAR FROM o_orderdate) AS o_year, SUM(l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity) AS sum_profit FROM part JOIN lineitem ON part.p_partkey = lineitem.l_partkey JOIN partsupp ON lineitem.l_partkey = partsupp.ps_partkey AND lineitem.l_suppkey = partsupp.ps_suppkey JOIN supplier ON lineitem.l_suppkey = supplier.s_suppkey JOIN orders ON lineitem.l_orderkey = orders.o_orderkey JOIN nation ON supplier.s_nationkey = nation.n_nationkey WHERE part.p_name LIKE '%chocolate%' GROUP BY n_name, EXTRACT(YEAR FROM o_orderdate) ORDER BY nation, o_year DESC;",,,,115.62145709991455,0.57947
27,"select nation, o_year, sum(amount) as sum_profit from ( select n_name as nation, extract(year from o_orderdate) as o_year, l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity as amount from part, supplier, lineitem, partsupp, orders, nation where s_suppkey = l_suppkey and ps_suppkey = l_suppkey and ps_partkey = l_partkey and p_partkey = l_partkey and o_orderkey = l_orderkey and s_nationkey = n_nationkey and p_name like '%medium%' ) as profit group by nation, o_year order by nation, o_year desc;","SELECT n_name AS nation, EXTRACT(YEAR FROM o_orderdate) AS o_year, SUM(l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity) AS sum_profit FROM part JOIN lineitem ON part.p_partkey = lineitem.l_partkey JOIN partsupp ON lineitem.l_partkey = partsupp.ps_partkey AND lineitem.l_suppkey = partsupp.ps_suppkey JOIN orders ON lineitem.l_orderkey = orders.o_orderkey JOIN supplier ON lineitem.l_suppkey = supplier.s_suppkey JOIN nation ON supplier.s_nationkey = nation.n_nationkey WHERE p_name LIKE '%medium%' GROUP BY n_name, EXTRACT(YEAR FROM o_orderdate) ORDER BY n_name, o_year DESC;",,,,150.65416932106018,0.689712
28,"select c_custkey, c_name, sum(l_extendedprice * (1 - l_discount)) as revenue, c_acctbal, n_name, c_address, c_phone, c_comment from customer, orders, lineitem, nation where c_custkey = o_custkey and l_orderkey = o_orderkey and o_orderdate >= date '1994-12-01' and o_orderdate < date '1994-12-01' + interval '3' month and l_returnflag = 'R' and c_nationkey = n_nationkey group by c_custkey, c_name, c_acctbal, c_phone, n_name, c_address, c_comment order by revenue desc limit 20;","select c_custkey, c_name, sum(l_extendedprice * (1 - l_discount)) as revenue, c_acctbal, n_name, c_address, c_phone, c_comment from customer, orders, lineitem, nation where c_custkey = o_custkey and l_orderkey = o_orderkey and o_orderdate >= date '1994-12-01' and o_orderdate < date '1994-12-01' + interval '3' month and l_returnflag = 'R' and c_nationkey = n_nationkey group by c_custkey, c_name, c_acctbal, c_phone, n_name, c_address, c_comment order by revenue desc limit 20;",,,,451.2400748729706,2.251616
29,"select c_custkey, c_name, sum(l_extendedprice * (1 - l_discount)) as revenue, c_acctbal, n_name, c_address, c_phone, c_comment from customer, orders, lineitem, nation where c_custkey = o_custkey and l_orderkey = o_orderkey and o_orderdate >= date '1993-11-01' and o_orderdate < date '1993-11-01' + interval '3' month and l_returnflag = 'R' and c_nationkey = n_nationkey group by c_custkey, c_name, c_acctbal, c_phone, n_name, c_address, c_comment order by revenue desc limit 20;","SELECT c_custkey, c_name, SUM(l_extendedprice * (1 - l_discount)) AS revenue, c_acctbal, n_name, c_address, c_phone, c_comment FROM customer INNER JOIN orders ON customer.c_custkey = orders.o_custkey INNER JOIN lineitem ON orders.o_orderkey = lineitem.l_orderkey INNER JOIN nation ON customer.c_nationkey = nation.n_nationkey WHERE orders.o_orderdate >= date '1993-11-01' AND orders.o_orderdate < date '1994-02-01' AND lineitem.l_returnflag = 'R' GROUP BY c_custkey, c_name, c_acctbal, c_phone, n_name, c_address, c_comment ORDER BY revenue DESC LIMIT 20;",,,,209.48883390426636,0.8132800000000001
30,"select c_custkey, c_name, sum(l_extendedprice * (1 - l_discount)) as revenue, c_acctbal, n_name, c_address, c_phone, c_comment from customer, orders, lineitem, nation where c_custkey = o_custkey and l_orderkey = o_orderkey and o_orderdate >= date '1993-09-01' and o_orderdate < date '1993-09-01' + interval '3' month and l_returnflag = 'R' and c_nationkey = n_nationkey group by c_custkey, c_name, c_acctbal, c_phone, n_name, c_address, c_comment order by revenue desc limit 20;","SELECT c_custkey, c_name, revenue, c_acctbal, n_name, c_address, c_phone, c_comment FROM customer JOIN ( SELECT o_custkey, SUM(l_extendedprice * (1 - l_discount)) AS revenue FROM orders JOIN lineitem ON orders.o_orderkey = lineitem.l_orderkey WHERE orders.o_orderdate >= date '1993-09-01' AND orders.o_orderdate < date '1993-09-01' + interval '3' month AND lineitem.l_returnflag = 'R' GROUP BY orders.o_custkey ) AS cr ON customer.c_custkey = cr.o_custkey JOIN nation ON customer.c_nationkey = nation.n_nationkey ORDER BY revenue DESC LIMIT 20;",,,,243.57237911224365,1.0786470000000001
31,"select ps_partkey, sum(ps_supplycost * ps_availqty) as value from partsupp, supplier, nation where ps_suppkey = s_suppkey and s_nationkey = n_nationkey and n_name = 'ROMANIA' group by ps_partkey having sum(ps_supplycost * ps_availqty) > ( select sum(ps_supplycost * ps_availqty) * 0.0001000000 from partsupp, supplier, nation where ps_suppkey = s_suppkey and s_nationkey = n_nationkey and n_name = 'ROMANIA' ) order by value desc;","WITH romania_suppliers AS ( SELECT s_suppkey FROM supplier JOIN nation ON s_nationkey = n_nationkey WHERE n_name = 'ROMANIA' ), threshold AS ( SELECT sum(ps_supplycost * ps_availqty) * 0.0001000000 as threshold_value FROM partsupp JOIN romania_suppliers ON ps_suppkey = s_suppkey ) SELECT ps_partkey, sum(ps_supplycost * ps_availqty) as value FROM partsupp JOIN romania_suppliers ON ps_suppkey = s_suppkey GROUP BY ps_partkey HAVING sum(ps_supplycost * ps_availqty) > (SELECT threshold_value FROM threshold) ORDER BY value DESC",,,,100.81498003005981,0.48860400000000004
32,"select ps_partkey, sum(ps_supplycost * ps_availqty) as value from partsupp, supplier, nation where ps_suppkey = s_suppkey and s_nationkey = n_nationkey and n_name = 'IRAN' group by ps_partkey having sum(ps_supplycost * ps_availqty) > ( select sum(ps_supplycost * ps_availqty) * 0.0001000000 from partsupp, supplier, nation where ps_suppkey = s_suppkey and s_nationkey = n_nationkey and n_name = 'IRAN' ) order by value desc;","WITH iran_supply AS ( SELECT ps_partkey, ps_supplycost * ps_availqty AS value_item FROM partsupp JOIN supplier ON ps_suppkey = s_suppkey JOIN nation ON s_nationkey = n_nationkey WHERE n_name = 'IRAN' ) SELECT ps_partkey, SUM(value_item) AS value FROM iran_supply GROUP BY ps_partkey HAVING SUM(value_item) > ( SELECT SUM(value_item) * 0.0001000000 FROM iran_supply ) ORDER BY value DESC;",,,,73.42286968231201,0.435468
33,"select ps_partkey, sum(ps_supplycost * ps_availqty) as value from partsupp, supplier, nation where ps_suppkey = s_suppkey and s_nationkey = n_nationkey and n_name = 'JORDAN' group by ps_partkey having sum(ps_supplycost * ps_availqty) > ( select sum(ps_supplycost * ps_availqty) * 0.0001000000 from partsupp, supplier, nation where ps_suppkey = s_suppkey and s_nationkey = n_nationkey and n_name = 'JORDAN' ) order by value desc;","WITH jordan_partsupp AS ( SELECT ps_partkey, ps_supplycost, ps_availqty FROM partsupp JOIN supplier ON ps_suppkey = s_suppkey JOIN nation ON s_nationkey = n_nationkey WHERE n_name = 'JORDAN' ), total_value AS ( SELECT SUM(ps_supplycost * ps_availqty) AS total FROM jordan_partsupp ) SELECT ps_partkey, SUM(ps_supplycost * ps_availqty) AS value FROM jordan_partsupp GROUP BY ps_partkey HAVING SUM(ps_supplycost * ps_availqty) > (SELECT total * 0.0001000000 FROM total_value) ORDER BY value DESC;",,,,82.76020765304565,0.47585000000000005
34,"select l_shipmode, sum(case when o_orderpriority = '1-URGENT' or o_orderpriority = '2-HIGH' then 1 else 0 end) as high_line_count, sum(case when o_orderpriority <> '1-URGENT' and o_orderpriority <> '2-HIGH' then 1 else 0 end) as low_line_count from orders, lineitem where o_orderkey = l_orderkey and l_shipmode in ('REG AIR', 'AIR') and l_commitdate < l_receiptdate and l_shipdate < l_commitdate and l_receiptdate >= date '1995-01-01' and l_receiptdate < date '1995-01-01' + interval '1' year group by l_shipmode order by l_shipmode;","SELECT l.l_shipmode, SUM(CASE WHEN o.o_orderpriority = '1-URGENT' OR o.o_orderpriority = '2-HIGH' THEN 1 ELSE 0 END) AS high_line_count, SUM(CASE WHEN o.o_orderpriority <> '1-URGENT' AND o.o_orderpriority <> '2-HIGH' THEN 1 ELSE 0 END) AS low_line_count FROM orders o JOIN lineitem l ON o.o_orderkey = l.l_orderkey WHERE l.l_shipmode IN ('REG AIR', 'AIR') AND l.l_commitdate < l.l_receiptdate AND l.l_shipdate < l.l_commitdate AND l.l_receiptdate >= DATE '1995-01-01' AND l.l_receiptdate < DATE '1995-01-01' + INTERVAL '1' YEAR GROUP BY l.l_shipmode ORDER BY l.l_shipmode;",,,,173.59936451911926,0.5909989999999999
35,"select l_shipmode, sum(case when o_orderpriority = '1-URGENT' or o_orderpriority = '2-HIGH' then 1 else 0 end) as high_line_count, sum(case when o_orderpriority <> '1-URGENT' and o_orderpriority <> '2-HIGH' then 1 else 0 end) as low_line_count from orders, lineitem where o_orderkey = l_orderkey and l_shipmode in ('TRUCK', 'SHIP') and l_commitdate < l_receiptdate and l_shipdate < l_commitdate and l_receiptdate >= date '1993-01-01' and l_receiptdate < date '1993-01-01' + interval '1' year group by l_shipmode order by l_shipmode;","SELECT li.l_shipmode, COUNT(*) FILTER (WHERE o.o_orderpriority IN ('1-URGENT', '2-HIGH')) AS high_line_count, COUNT(*) FILTER (WHERE o.o_orderpriority NOT IN ('1-URGENT', '2-HIGH')) AS low_line_count FROM orders o JOIN lineitem li ON o.o_orderkey = li.l_orderkey WHERE li.l_shipmode IN ('TRUCK', 'SHIP') AND li.l_commitdate < li.l_receiptdate AND li.l_shipdate < li.l_commitdate AND li.l_receiptdate >= DATE '1993-01-01' AND li.l_receiptdate < DATE '1994-01-01' GROUP BY li.l_shipmode ORDER BY li.l_shipmode;",,,,132.1156668663025,0.636277
36,"select l_shipmode, sum(case when o_orderpriority = '1-URGENT' or o_orderpriority = '2-HIGH' then 1 else 0 end) as high_line_count, sum(case when o_orderpriority <> '1-URGENT' and o_orderpriority <> '2-HIGH' then 1 else 0 end) as low_line_count from orders, lineitem where o_orderkey = l_orderkey and l_shipmode in ('REG AIR', 'FOB') and l_commitdate < l_receiptdate and l_shipdate < l_commitdate and l_receiptdate >= date '1997-01-01' and l_receiptdate < date '1997-01-01' + interval '1' year group by l_shipmode order by l_shipmode;","SELECT l_shipmode, SUM(CASE WHEN o_orderpriority IN ('1-URGENT', '2-HIGH') THEN 1 ELSE 0 END) AS high_line_count, SUM(CASE WHEN o_orderpriority NOT IN ('1-URGENT', '2-HIGH') THEN 1 ELSE 0 END) AS low_line_count FROM lineitem JOIN orders ON l_orderkey = o_orderkey WHERE l_shipmode IN ('REG AIR', 'FOB') AND l_commitdate < l_receiptdate AND l_shipdate < l_commitdate AND l_receiptdate >= DATE '1997-01-01' AND l_receiptdate < DATE '1998-01-01' GROUP BY l_shipmode ORDER BY l_shipmode;",,,,145.25470280647278,0.6795249999999999
37,"select c_count, count(*) as custdist from ( select c_custkey, count(o_orderkey) from customer left outer join orders on c_custkey = o_custkey and o_comment not like '%special%requests%' group by c_custkey ) as c_orders (c_custkey, c_count) group by c_count order by custdist desc, c_count desc;","WITH filtered_orders AS ( SELECT o_custkey, o_orderkey FROM orders WHERE o_comment NOT LIKE '%special%requests%' ), c_orders AS ( SELECT c_custkey, COUNT(o_orderkey) AS c_count FROM customer LEFT OUTER JOIN filtered_orders ON c_custkey = o_custkey GROUP BY c_custkey ) SELECT c_count, COUNT(*) AS custdist FROM c_orders GROUP BY c_count ORDER BY custdist DESC, c_count DESC;",,,,68.70559644699097,0.32054499999999997
38,"select c_count, count(*) as custdist from ( select c_custkey, count(o_orderkey) from customer left outer join orders on c_custkey = o_custkey and o_comment not like '%unusual%deposits%' group by c_custkey ) as c_orders (c_custkey, c_count) group by c_count order by custdist desc, c_count desc;","WITH filtered_orders AS ( SELECT o_custkey, COUNT(o_orderkey) AS c_count FROM orders WHERE o_comment NOT LIKE '%unusual%deposits%' GROUP BY o_custkey ) SELECT COALESCE(fo.c_count, 0) AS c_count, COUNT(c.c_custkey) AS custdist FROM customer c LEFT JOIN filtered_orders fo ON c.c_custkey = fo.o_custkey GROUP BY c_count ORDER BY custdist DESC, c_count DESC;",,,,113.71900773048401,0.472933
39,"select c_count, count(*) as custdist from ( select c_custkey, count(o_orderkey) from customer left outer join orders on c_custkey = o_custkey and o_comment not like '%express%deposits%' group by c_custkey ) as c_orders (c_custkey, c_count) group by c_count order by custdist desc, c_count desc;","with filtered_orders as ( select o_custkey, count(*) as o_count from orders where o_comment not like '%express%deposits%' group by o_custkey ) select COALESCE(filtered_orders.o_count, 0) as c_count, count(*) as custdist from customer left outer join filtered_orders on customer.c_custkey = filtered_orders.o_custkey group by COALESCE(filtered_orders.o_count, 0) order by custdist desc, c_count desc;",,,,148.60188603401184,0.691443
40,"select 100.00 * sum(case when p_type like 'PROMO%' then l_extendedprice * (1 - l_discount) else 0 end) / sum(l_extendedprice * (1 - l_discount)) as promo_revenue from lineitem, part where l_partkey = p_partkey and l_shipdate >= date '1995-05-01' and l_shipdate < date '1995-05-01' + interval '1' month;",SELECT 100.00 * SUM(CASE WHEN p_type LIKE 'PROMO%' THEN l_extendedprice * (1 - l_discount) ELSE 0 END) / SUM(l_extendedprice * (1 - l_discount)) AS promo_revenue FROM lineitem l JOIN part p ON l.l_partkey = p.p_partkey WHERE l.l_shipdate >= DATE '1995-05-01' AND l.l_shipdate < DATE '1995-06-01';,,,,70.61149048805237,0.345976
41,"select 100.00 * sum(case when p_type like 'PROMO%' then l_extendedprice * (1 - l_discount) else 0 end) / sum(l_extendedprice * (1 - l_discount)) as promo_revenue from lineitem, part where l_partkey = p_partkey and l_shipdate >= date '1997-10-01' and l_shipdate < date '1997-10-01' + interval '1' month;","SELECT 100.00 * SUM(CASE WHEN p_type LIKE 'PROMO%' THEN extended_discounted_price ELSE 0 END) / SUM(extended_discounted_price) AS promo_revenue FROM ( SELECT l_extendedprice * (1 - l_discount) AS extended_discounted_price, l_partkey FROM lineitem WHERE l_shipdate >= DATE '1997-10-01' AND l_shipdate < DATE '1997-11-01' ) AS lineitem_filtered JOIN part ON lineitem_filtered.l_partkey = part.p_partkey;",,,,99.29843044281006,0.43270700000000006
42,"select 100.00 * sum(case when p_type like 'PROMO%' then l_extendedprice * (1 - l_discount) else 0 end) / sum(l_extendedprice * (1 - l_discount)) as promo_revenue from lineitem, part where l_partkey = p_partkey and l_shipdate >= date '1997-03-01' and l_shipdate < date '1997-03-01' + interval '1' month;",select 100.00 * sum(case when p_type like 'PROMO%' then l_extendedprice * (1 - l_discount) else 0 end) / sum(l_extendedprice * (1 - l_discount)) as promo_revenue from lineitem inner join part on l_partkey = p_partkey where l_shipdate >= date '1997-03-01' and l_shipdate < date '1997-04-01';,,,,169.1141083240509,0.678308
43,"select p_brand, p_type, p_size, count(distinct ps_suppkey) as supplier_cnt from partsupp, part where p_partkey = ps_partkey and p_brand <> 'Brand#43' and p_type not like 'PROMO PLATED%' and p_size in (18, 8, 33, 17, 27, 6, 1, 50) and ps_suppkey not in ( select s_suppkey from supplier where s_comment like '%Customer%Complaints%' ) group by p_brand, p_type, p_size order by supplier_cnt desc, p_brand, p_type, p_size;","WITH bad_suppliers AS ( SELECT s_suppkey FROM supplier WHERE s_comment LIKE '%Customer%Complaints%' ) SELECT p.p_brand, p.p_type, p.p_size, COUNT(DISTINCT ps.ps_suppkey) AS supplier_cnt FROM part p JOIN partsupp ps ON p.p_partkey = ps.ps_partkey WHERE p.p_brand <> 'Brand#43' AND p.p_type NOT LIKE 'PROMO PLATED%' AND p.p_size IN (18, 8, 33, 17, 27, 6, 1, 50) AND NOT EXISTS ( SELECT 1 FROM bad_suppliers bs WHERE bs.s_suppkey = ps.ps_suppkey ) GROUP BY p.p_brand, p.p_type, p.p_size ORDER BY supplier_cnt DESC, p.p_brand, p.p_type, p.p_size;",,,,167.27997136116028,0.7427480000000001
44,"select p_brand, p_type, p_size, count(distinct ps_suppkey) as supplier_cnt from partsupp, part where p_partkey = ps_partkey and p_brand <> 'Brand#43' and p_type not like 'MEDIUM BURNISHED%' and p_size in (48, 45, 42, 31, 44, 33, 50, 3) and ps_suppkey not in ( select s_suppkey from supplier where s_comment like '%Customer%Complaints%' ) group by p_brand, p_type, p_size order by supplier_cnt desc, p_brand, p_type, p_size;","SELECT p_brand, p_type, p_size, COUNT(DISTINCT partsupp.ps_suppkey) AS supplier_cnt FROM part INNER JOIN partsupp ON part.p_partkey = partsupp.ps_partkey LEFT JOIN supplier ON supplier.s_suppkey = partsupp.ps_suppkey AND supplier.s_comment LIKE '%Customer%Complaints%' WHERE part.p_brand <> 'Brand#43' AND part.p_type NOT LIKE 'MEDIUM BURNISHED%' AND part.p_size IN (48, 45, 42, 31, 44, 33, 50, 3) AND supplier.s_suppkey IS NULL GROUP BY part.p_brand, part.p_type, part.p_size ORDER BY supplier_cnt DESC, part.p_brand, part.p_type, part.p_size;",,,,154.52586889266968,0.7761480000000001
45,"select p_brand, p_type, p_size, count(distinct ps_suppkey) as supplier_cnt from partsupp, part where p_partkey = ps_partkey and p_brand <> 'Brand#33' and p_type not like 'SMALL BRUSHED%' and p_size in (28, 8, 22, 14, 19, 44, 47, 45) and ps_suppkey not in ( select s_suppkey from supplier where s_comment like '%Customer%Complaints%' ) group by p_brand, p_type, p_size order by supplier_cnt desc, p_brand, p_type, p_size;","SELECT p_brand, p_type, p_size, COUNT(DISTINCT ps_suppkey) AS supplier_cnt FROM part JOIN partsupp ON part.p_partkey = partsupp.ps_partkey WHERE p_brand <> 'Brand#33' AND p_type NOT LIKE 'SMALL BRUSHED%' AND p_size IN (28, 8, 22, 14, 19, 44, 47, 45) AND ps_suppkey NOT IN ( SELECT s_suppkey FROM supplier WHERE s_comment LIKE '%Customer%Complaints%' ) GROUP BY p_brand, p_type, p_size ORDER BY supplier_cnt DESC, p_brand, p_type, p_size;",,,,127.43862819671631,0.550742
46,"select sum(l_extendedprice) / 7.0 as avg_yearly from lineitem, part where p_partkey = l_partkey and p_brand = 'Brand#35' and p_container = 'LG PKG' and l_quantity < ( select 0.2 * avg(l_quantity) from lineitem where l_partkey = p_partkey );","with filtered_parts as ( select p_partkey from part where p_brand = 'Brand#35' and p_container = 'LG PKG' ), part_avg as ( select l_partkey, 0.2 * avg(l_quantity) as avg_quantity from lineitem where l_partkey in (select p_partkey from filtered_parts) group by l_partkey ) select sum(l_extendedprice) / 7.0 as avg_yearly from lineitem join filtered_parts on lineitem.l_partkey = filtered_parts.p_partkey join part_avg on lineitem.l_partkey = part_avg.l_partkey where l_quantity < part_avg.avg_quantity;",,,,174.07645845413208,0.821933
47,"select sum(l_extendedprice) / 7.0 as avg_yearly from lineitem, part where p_partkey = l_partkey and p_brand = 'Brand#32' and p_container = 'WRAP PKG' and l_quantity < ( select 0.2 * avg(l_quantity) from lineitem where l_partkey = p_partkey );",SELECT SUM(l.l_extendedprice) / 7.0 AS avg_yearly FROM part p JOIN lineitem l ON p.p_partkey = l.l_partkey WHERE p.p_brand = 'Brand#32' AND p.p_container = 'WRAP PKG' AND l.l_quantity < ( SELECT 0.2 * AVG(l_quantity) FROM lineitem WHERE l_partkey = p.p_partkey );,,,,325.17412424087524,1.5940210000000001
48,"select sum(l_extendedprice) / 7.0 as avg_yearly from lineitem, part where p_partkey = l_partkey and p_brand = 'Brand#32' and p_container = 'MED PKG' and l_quantity < ( select 0.2 * avg(l_quantity) from lineitem where l_partkey = p_partkey );",WITH filtered_parts AS ( SELECT p_partkey FROM part WHERE p_brand = 'Brand#32' AND p_container = 'MED PKG' ) SELECT SUM(l.l_extendedprice) / 7.0 AS avg_yearly FROM lineitem l JOIN filtered_parts p ON l.l_partkey = p.p_partkey WHERE l.l_quantity < ( SELECT 0.2 * AVG(l2.l_quantity) FROM lineitem l2 WHERE l2.l_partkey = p.p_partkey );,,,,186.72918033599854,0.9888110000000001
49,"select c_name, c_custkey, o_orderkey, o_orderdate, o_totalprice, sum(l_quantity) from customer, orders, lineitem where o_orderkey in ( select l_orderkey from lineitem group by l_orderkey having sum(l_quantity) > 315 ) and c_custkey = o_custkey and o_orderkey = l_orderkey group by c_name, c_custkey, o_orderkey, o_orderdate, o_totalprice order by o_totalprice desc, o_orderdate limit 100;","WITH order_quantities AS ( SELECT l_orderkey, SUM(l_quantity) AS total_quantity FROM lineitem GROUP BY l_orderkey HAVING SUM(l_quantity) > 315 ) SELECT c_name, c_custkey, o_orderkey, o_orderdate, o_totalprice, SUM(l_quantity) FROM customer JOIN orders ON c_custkey = o_custkey JOIN lineitem ON o_orderkey = l_orderkey JOIN order_quantities oq ON o_orderkey = oq.l_orderkey GROUP BY c_name, c_custkey, o_orderkey, o_orderdate, o_totalprice ORDER BY o_totalprice DESC, o_orderdate LIMIT 100;",,,,172.5182707309723,0.663925
50,"select c_name, c_custkey, o_orderkey, o_orderdate, o_totalprice, sum(l_quantity) from customer, orders, lineitem where o_orderkey in ( select l_orderkey from lineitem group by l_orderkey having sum(l_quantity) > 313 ) and c_custkey = o_custkey and o_orderkey = l_orderkey group by c_name, c_custkey, o_orderkey, o_orderdate, o_totalprice order by o_totalprice desc, o_orderdate limit 100;","WITH heavy_orders AS ( SELECT l_orderkey, sum(l_quantity) as sum_l_quantity FROM lineitem GROUP BY l_orderkey HAVING sum(l_quantity) > 313 ) SELECT c_name, c_custkey, o_orderkey, o_orderdate, o_totalprice, ho.sum_l_quantity FROM customer JOIN orders ON c_custkey = o_custkey JOIN heavy_orders ho ON o_orderkey = ho.l_orderkey ORDER BY o_totalprice DESC, o_orderdate LIMIT 100;",,,,140.57727193832397,0.620631
51,"select c_name, c_custkey, o_orderkey, o_orderdate, o_totalprice, sum(l_quantity) from customer, orders, lineitem where o_orderkey in ( select l_orderkey from lineitem group by l_orderkey having sum(l_quantity) > 313 ) and c_custkey = o_custkey and o_orderkey = l_orderkey group by c_name, c_custkey, o_orderkey, o_orderdate, o_totalprice order by o_totalprice desc, o_orderdate limit 100;","WITH order_aggr AS ( SELECT l_orderkey, SUM(l_quantity) as total_quantity FROM lineitem GROUP BY l_orderkey HAVING SUM(l_quantity) > 313 ) SELECT c_name, c_custkey, o_orderkey, o_orderdate, o_totalprice, SUM(l_quantity) FROM customer JOIN orders ON customer.c_custkey = orders.o_custkey JOIN lineitem ON orders.o_orderkey = lineitem.l_orderkey WHERE orders.o_orderkey IN (SELECT l_orderkey FROM order_aggr) GROUP BY c_name, c_custkey, o_orderkey, o_orderdate, o_totalprice ORDER BY o_totalprice DESC, o_orderdate LIMIT 100;",,,,129.1606011390686,0.601431
52,"select sum(l_extendedprice* (1 - l_discount)) as revenue from lineitem, part where ( p_partkey = l_partkey and p_brand = 'Brand#21' and p_container in ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG') and l_quantity >= 3 and l_quantity <= 3 + 10 and p_size between 1 and 5 and l_shipmode in ('AIR', 'AIR REG') and l_shipinstruct = 'DELIVER IN PERSON' ) or ( p_partkey = l_partkey and p_brand = 'Brand#42' and p_container in ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK') and l_quantity >= 20 and l_quantity <= 20 + 10 and p_size between 1 and 10 and l_shipmode in ('AIR', 'AIR REG') and l_shipinstruct = 'DELIVER IN PERSON' ) or ( p_partkey = l_partkey and p_brand = 'Brand#31' and p_container in ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG') and l_quantity >= 25 and l_quantity <= 25 + 10 and p_size between 1 and 15 and l_shipmode in ('AIR', 'AIR REG') and l_shipinstruct = 'DELIVER IN PERSON' );","SELECT SUM(revenue) AS revenue FROM ( SELECT l_extendedprice * (1 - l_discount) AS revenue FROM lineitem JOIN part ON p_partkey = l_partkey WHERE p_brand = 'Brand#21' AND p_container IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG') AND l_quantity BETWEEN 3 AND 13 AND p_size BETWEEN 1 AND 5 AND l_shipmode IN ('AIR', 'AIR REG') AND l_shipinstruct = 'DELIVER IN PERSON' UNION ALL SELECT l_extendedprice * (1 - l_discount) AS revenue FROM lineitem JOIN part ON p_partkey = l_partkey WHERE p_brand = 'Brand#42' AND p_container IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK') AND l_quantity BETWEEN 20 AND 30 AND p_size BETWEEN 1 AND 10 AND l_shipmode IN ('AIR', 'AIR REG') AND l_shipinstruct = 'DELIVER IN PERSON' UNION ALL SELECT l_extendedprice * (1 - l_discount) AS revenue FROM lineitem JOIN part ON p_partkey = l_partkey WHERE p_brand = 'Brand#31' AND p_container IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG') AND l_quantity BETWEEN 25 AND 35 AND p_size BETWEEN 1 AND 15 AND l_shipmode IN ('AIR', 'AIR REG') AND l_shipinstruct = 'DELIVER IN PERSON' ) AS revenue_data",,,,96.89618682861328,0.619205
